STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
TN|47|36460|02404741|Humboldt city|INCORPORATED PLACE|C1|A|Gibson County~~~Madison County
TN|47|36500|02402604|Hunter CDP|CENSUS DESIGNATED PLACE|U1|S|Carter County
TN|47|36580|02405874|Huntingdon town|INCORPORATED PLACE|C1|A|Carroll County
TN|47|36600|02405875|Huntland town|INCORPORATED PLACE|C1|A|Franklin County
TN|47|36640|02405876|Huntsville town|INCORPORATED PLACE|C1|A|Scott County
TN|47|36700|02813091|Huron CDP|CENSUS DESIGNATED PLACE|U1|S|Henderson County
TN|47|37360|02675244|Iron City CDP|CENSUS DESIGNATED PLACE|U1|S|Lawrence County
TN|47|37600|02405897|Jacksboro town|INCORPORATED PLACE|C1|A|Campbell County
TN|47|37620|02813074|Jacks Creek CDP|CENSUS DESIGNATED PLACE|U1|S|Chester County
TN|47|37640|02404777|Jackson city|INCORPORATED PLACE|C1|A|Madison County
TN|47|37780|02404789|Jamestown city|INCORPORATED PLACE|C1|A|Fentress County
TN|47|37820|02405906|Jasper town|INCORPORATED PLACE|C1|A|Marion County
TN|47|37960|02404796|Jefferson City city|INCORPORATED PLACE|C1|A|Jefferson County
TN|47|38020|02404800|Jellico city|INCORPORATED PLACE|C1|A|Campbell County
TN|47|38300|02804638|John Sevier CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
TN|47|38320|02404808|Johnson City city|INCORPORATED PLACE|C1|A|Carter County~~~Sullivan County~~~Washington County
TN|47|38540|02405919|Jonesborough town|INCORPORATED PLACE|C1|A|Washington County
TN|47|38765|02805203|Kahite CDP|CENSUS DESIGNATED PLACE|U1|S|Monroe County
TN|47|38800|02804639|Karns CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
TN|47|39140|02405938|Kenton town|INCORPORATED PLACE|C1|A|Gibson County~~~Obion County
TN|47|39400|02405947|Kimball town|INCORPORATED PLACE|C1|A|Marion County
TN|47|39560|02404835|Kingsport city|INCORPORATED PLACE|C1|A|Hawkins County~~~Sullivan County
TN|47|39620|02404836|Kingston city|INCORPORATED PLACE|C1|A|Roane County
TN|47|39660|02405950|Kingston Springs town|INCORPORATED PLACE|C1|A|Cheatham County
TN|47|40000|02404842|Knoxville city|INCORPORATED PLACE|C1|A|Knox County
TN|47|40160|02404852|Lafayette city|INCORPORATED PLACE|C1|A|Macon County
TN|47|40180|02404847|La Follette city|INCORPORATED PLACE|C1|A|Campbell County
TN|47|40200|02405963|La Grange town|INCORPORATED PLACE|C1|A|Fayette County
TN|47|40350|02404871|Lakeland city|INCORPORATED PLACE|C1|A|Shelby County
TN|47|40540|02404875|Lakesite city|INCORPORATED PLACE|C1|A|Hamilton County
TN|47|40560|02403206|Lake Tansi CDP|CENSUS DESIGNATED PLACE|U1|S|Cumberland County
TN|47|40732|02584583|Lakewood Park CDP|CENSUS DESIGNATED PLACE|U1|S|Coffee County
TN|47|41200|02404849|La Vergne city|INCORPORATED PLACE|C1|A|Rutherford County
TN|47|41240|02813072|Lavinia CDP|CENSUS DESIGNATED PLACE|U1|S|Carroll County
TN|47|41340|02404896|Lawrenceburg city|INCORPORATED PLACE|C1|A|Lawrence County
TN|47|41520|02404903|Lebanon city|INCORPORATED PLACE|C1|A|Wilson County
TN|47|41760|02404912|Lenoir City city|INCORPORATED PLACE|C1|A|Loudon County
TN|47|41780|02813076|Lenox CDP|CENSUS DESIGNATED PLACE|U1|S|Dyer County
TN|47|41800|02813097|Leoma CDP|CENSUS DESIGNATED PLACE|U1|S|Lawrence County
TN|47|41860|02404917|Lewisburg city|INCORPORATED PLACE|C1|A|Marshall County
TN|47|41980|02404920|Lexington city|INCORPORATED PLACE|C1|A|Henderson County
TN|47|42040|02406015|Liberty town|INCORPORATED PLACE|C1|A|DeKalb County
TN|47|42720|02406022|Linden town|INCORPORATED PLACE|C1|A|Perry County
TN|47|43140|02406028|Livingston town|INCORPORATED PLACE|C1|A|Overton County
TN|47|43160|02404944|Lobelville city|INCORPORATED PLACE|C1|A|Perry County
TN|47|43420|02586066|Lone Oak CDP|CENSUS DESIGNATED PLACE|U1|S|Sequatchie County
TN|47|43640|02406043|Lookout Mountain town|INCORPORATED PLACE|C1|A|Hamilton County
TN|47|43700|02404957|Loretto city|INCORPORATED PLACE|C1|A|Lawrence County
TN|47|43780|02406045|Loudon city|INCORPORATED PLACE|C1|A|Loudon County
TN|47|43820|02404960|Louisville city|INCORPORATED PLACE|C1|A|Blount County
TN|47|44200|02813092|Luray CDP|CENSUS DESIGNATED PLACE|U1|S|Henderson County
TN|47|44300|02406061|Luttrell town|INCORPORATED PLACE|C1|A|Union County
TN|47|44360|02584585|Lyles CDP|CENSUS DESIGNATED PLACE|U1|S|Hickman County
TN|47|44382|02405090|Lynchburg, Moore County metropolitan government|INCORPORATED PLACE|C1|A|Moore County
TN|47|44420|02406067|Lynnville town|INCORPORATED PLACE|C1|A|Giles County
TN|47|44700|02813071|McDonald CDP|CENSUS DESIGNATED PLACE|U1|S|Bradley County
TN|47|44840|02405048|McEwen city|INCORPORATED PLACE|C1|A|Humphreys County
TN|47|44940|02405052|McKenzie city|INCORPORATED PLACE|C1|A|Carroll County~~~Henry County~~~Weakley County
TN|47|45000|02406136|McLemoresville town|INCORPORATED PLACE|C1|A|Carroll County
TN|47|45100|02405053|McMinnville city|INCORPORATED PLACE|C1|A|Warren County
TN|47|45320|02404995|Madisonville city|INCORPORATED PLACE|C1|A|Monroe County
TN|47|45500|02405005|Manchester city|INCORPORATED PLACE|C1|A|Coffee County
TN|47|46240|02405032|Martin city|INCORPORATED PLACE|C1|A|Weakley County
TN|47|46380|02405036|Maryville city|INCORPORATED PLACE|C1|A|Blount County
TN|47|46400|02403259|Mascot CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
TN|47|46420|02406106|Mason town|INCORPORATED PLACE|C1|A|Tipton County
TN|47|46540|02406109|Maury City town|INCORPORATED PLACE|C1|A|Crockett County
TN|47|46680|02586069|Mayland CDP|CENSUS DESIGNATED PLACE|U1|S|Cumberland County
TN|47|46700|02405042|Maynardville city|INCORPORATED PLACE|C1|A|Union County
TN|47|47000|02405062|Medina city|INCORPORATED PLACE|C1|A|Gibson County
TN|47|47020|02405063|Medon city|INCORPORATED PLACE|C1|A|Madison County
