STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
HI|15|61550|02414119|Papaikou CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|61700|02414120|Paukaa CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|62600|02414121|Pearl City CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|63650|02414122|Pepeekeo CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|64550|02414124|Poipu CDP|CENSUS DESIGNATED PLACE|U2|S|Kauai County
HI|15|65075|02414125|Princeville CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|65150|02414126|Puako CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|65750|02414127|Puhi CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|65900|02414128|Pukalani CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|66500|02414129|Punaluu CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|66800|02414130|Pupukea CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|68807|02806900|Royal Hawaiian Estates CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|68815|02414148|Royal Kunia CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|69050|02414138|Schofield Barracks CDP|CENSUS DESIGNATED PLACE|M2|S|Honolulu County
HI|15|69238|02812709|Seaview CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|70280|02806904|Tiki Gardens CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|70700|02583430|Ualapue CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|71550|02630783|Urban Honolulu CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|72350|02414149|Volcano CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|72468|02806905|Volcano Golf Course CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|72650|02414150|Wahiawa CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|72957|02414154|Waiahole-Waikane CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|74000|02414151|Waialua CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|74450|02414152|Waianae CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|75510|02414153|Waihee-Waiehu CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|75950|02414155|Waikapu CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|76250|02583431|Waikele CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|76584|02806907|Waikoloa Beach Resort CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|76600|02414156|Waikoloa Village CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|76925|02583432|Wailea CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|77000|02414158|Wailua CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|77225|02414159|Wailua Homesteads CDP|CENSUS DESIGNATED PLACE|U1|S|Kauai County
HI|15|77450|02414160|Wailuku CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|77750|02414161|Waimalu CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|78050|02414163|Waimanalo CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|78200|02414162|Waimanalo Beach CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
